@relation 'mutationvariants-weka.filters.unsupervised.attribute.StringToNominal-Rfirst-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5'

@attribute KOSJ950102 numeric
@attribute KOSJ950107 numeric
@attribute KOSJ950112 numeric
@attribute GENE_FAMILY numeric
@attribute class {pathogenic,benign,conflicting,risk,unknown}

@data
0.1,4.3,3.2,2076,benign
2.4,0.1,3.9,34,pathogenic
49.8,67.3,57.1,7590,benign
0.1,0.3,0.1,6547,benign
0.5,0.9,0.5,2954,pathogenic
0.3,1.7,2,6547,pathogenic
0,0,0,19316,pathogenic
49.8,67.3,57.1,29433,benign
0.1,0.1,0.2,14234,benign
3,0.3,0.1,16812,benign
66.4,71.2,60.6,2928,pathogenic
0,0,0,7450,pathogenic
1.4,0.1,0.9,8582,pathogenic
0.1,0.1,1.7,6482,pathogenic
0.7,0.1,0.6,2383,benign
1.7,1.7,3.4,6547,pathogenic
0.6,0.9,0.5,14373,benign
0.5,0.9,0.5,13733,pathogenic
1.5,0.1,0.7,17009,benign
0.1,0.1,0.8,19967,benign
0,0,0,7450,pathogenic
0.1,4.3,3.2,53,benign
0.1,0.1,0.2,6427,pathogenic
0.5,0.1,0.5,57,pathogenic
0.1,0.1,1.7,17574,benign
1.5,0.1,0.7,12404,pathogenic
82.8,91.5,77.9,28396,pathogenic
5.7,5.8,4.9,6547,pathogenic
0.5,0.9,0.5,19967,benign
1.5,0.1,0.7,12799,benign
4.6,6.2,3.9,53,benign
0.7,0.1,0.2,758,pathogenic
0.5,0.9,0.5,28396,pathogenic
4.6,6.2,3.9,30242,pathogenic
0.1,0.1,0,23399,benign
0.1,0.7,0,6547,pathogenic
0.3,1.7,2,4235,pathogenic
0,0,0,6547,pathogenic
0.1,0.1,0.8,4827,pathogenic
0.1,0.1,0.1,19412,pathogenic
49.8,67.3,57.1,18362,benign
0.8,1.7,1,20772,pathogenic
0,0,0,10360,pathogenic
0.3,1.7,2,20772,pathogenic
0.6,0.1,1,29186,benign
0.5,0.1,0.5,13601,pathogenic
0.5,0.1,0.5,4193,benign
4.6,6.2,3.9,6188,benign
0.5,0.1,0.1,18865,benign
2.1,5.9,1.7,4193,pathogenic
4.6,6.2,3.9,12403,benign
0.5,0.8,0.1,28472,benign
5.7,0.1,1.9,6413,pathogenic
0,0,0,12403,pathogenic
0.5,0.1,0.1,20772,pathogenic
4.6,6.2,3.9,12518,benign
1.5,0.1,0.7,15832,pathogenic
1.7,1.7,3.4,12403,pathogenic
4.6,6.2,3.9,11877,benign
49.8,67.3,57.1,23159,benign
0.5,0.9,0.5,329,pathogenic
0.1,4.3,3.2,12340,benign
0.5,0.1,0.1,735,benign
0.8,1.7,1,4315,pathogenic
0.8,1.7,1,18084,benign
49.8,67.3,57.1,11573,benign
0.4,1.1,2.7,2183,pathogenic
0.1,0.3,0.8,28993,pathogenic
0,0,0,1884,pathogenic
5.7,0.1,1.9,24668,benign
0.7,0.8,0.4,7897,pathogenic
0.1,0.1,0.4,6547,pathogenic
0.1,0.3,0.1,27337,benign
0.3,1.7,2,17993,pathogenic
0,0,0,12403,pathogenic
0.5,0.1,0.1,15464,benign
0.1,0.1,0.5,13797,benign
0.5,0.1,0.1,15844,pathogenic
0.1,0.1,0.3,2952,benign
0.1,0.3,0.2,6717,benign
2.1,5.9,1.7,9059,benign
0.3,1.7,2,18083,pathogenic
0.1,0.3,0.1,10468,benign
0.1,0.1,0.7,6547,pathogenic
4.6,6.2,3.9,12403,pathogenic
0.1,0.1,0.1,24054,benign
0,0,0,2323,pathogenic
0,0,0,9122,pathogenic
0.5,0.9,0.5,4198,benign
1.4,0.1,0.9,19190,benign
0,0,0,6954,pathogenic
0.1,0.3,0.1,18704,pathogenic
0.5,0.1,0.5,4415,pathogenic
0.1,0.1,2.3,4415,pathogenic
0,0,0,17989,pathogenic
0.1,0.3,0.2,17989,pathogenic
0.1,0.1,0.4,17989,pathogenic
0.7,0.1,0.2,17989,pathogenic
5.7,0.1,1.9,17989,pathogenic
0.1,0.1,0.1,17989,pathogenic
0,0,0,7905,pathogenic
0.1,0.3,1,7905,pathogenic
0.1,0.1,0.5,12796,pathogenic
5.7,0.1,1.9,12796,pathogenic
0.1,0.1,0.3,12796,pathogenic
0.6,0.9,0.5,12796,pathogenic
0.5,0.8,0.1,12796,pathogenic
0.1,0.1,0.4,12796,pathogenic
2.1,5.9,1.7,1101,pathogenic
4.2,1.2,0.5,12796,pathogenic
0.5,0.9,0.5,12796,pathogenic
0,0,0,12796,pathogenic
0.1,0.1,0.2,12796,pathogenic
0,0,0,12796,pathogenic
0,0,0,8620,pathogenic
0.1,0.3,1,8620,pathogenic
0,0,0,8620,pathogenic
0,0,0,8620,pathogenic
0,0,0,8620,pathogenic
0,0,0,8620,pathogenic
0.1,0.1,0.2,8620,pathogenic
0.1,0.1,0.7,8620,pathogenic
0.1,0.1,0.1,8620,pathogenic
0.1,0.1,0.7,8620,pathogenic
0,0,0,8620,pathogenic
49.8,67.3,57.1,8620,pathogenic
0,0,0,8620,pathogenic
2.8,0.1,3.6,8620,pathogenic
1.5,0.1,0.7,8620,pathogenic
2,2.6,2.7,8620,pathogenic
1.7,1.7,3.4,8620,pathogenic
0,0,0,8620,pathogenic
0,0,0,3582,pathogenic
0.1,0.3,0.2,19358,pathogenic
0.1,0.1,1.7,19358,pathogenic
0.1,0.3,1,19358,pathogenic
0.1,0.1,0.1,18672,benign
0,0,0,19358,pathogenic
0.1,0.3,0.2,4065,pathogenic
0.3,1.7,2,4065,pathogenic
0.1,0.1,0.5,4065,pathogenic
0.7,0.1,0.2,4065,pathogenic
0.5,0.1,0.5,4065,pathogenic
0,0,0,4065,pathogenic
0.5,0.1,0.1,4065,pathogenic
0.1,0.3,1,4065,pathogenic
5.7,5.8,4.9,4311,pathogenic
1.5,0.1,0.7,1228,pathogenic
5.7,0.1,1.9,1228,pathogenic
1.1,0.1,0.3,1228,pathogenic
0.5,0.1,0.1,1228,pathogenic
0,0,0,1228,pathogenic
0.3,1.7,2,4878,pathogenic
0.1,0.1,0.2,4878,pathogenic
0.5,0.9,0.5,4878,pathogenic
5.7,0.1,1.9,4878,pathogenic
5.7,0.1,1.9,4878,pathogenic
0.1,0.1,1.7,4878,pathogenic
0.1,0.1,0,4878,pathogenic
0.1,0.1,0.3,4878,pathogenic
2.8,0.1,3.6,4878,pathogenic
0,0,0,4878,pathogenic
0,0,0,4878,pathogenic
0,0,0,4878,pathogenic
0.8,1.7,1,4878,pathogenic
0.1,0.1,0.2,4878,pathogenic
0,0,0,4878,pathogenic
0.1,0.1,0.5,4878,pathogenic
0,0,0,4878,pathogenic
0.1,0.1,0.5,4878,pathogenic
0.7,0.1,0.6,4878,pathogenic
0.1,0.1,0.5,4878,pathogenic
0.1,1.5,0.8,4878,pathogenic
2.8,0.1,3.6,4878,pathogenic
0.7,0.1,0.2,4878,pathogenic
5.7,0.1,1.9,4878,pathogenic
0.1,0.6,0.2,4878,pathogenic
0.5,0.9,0.5,4878,pathogenic
0.7,0.1,0.2,4878,pathogenic
0.1,0.1,0,4878,pathogenic
0.1,1.1,0.4,4879,pathogenic
0.1,0.1,1.7,4879,pathogenic
0.1,0.1,0.2,1101,pathogenic
49.8,67.3,57.1,4879,pathogenic
0,0,0,4879,pathogenic
0.8,1.7,1,8923,pathogenic
0.8,1.7,1,8923,pathogenic
5.7,0.1,1.9,8840,benign
0.1,4.3,3.2,870,pathogenic
0.1,0.3,1,870,pathogenic
0.1,0.3,1,870,pathogenic
0.5,0.1,0.1,870,pathogenic
0.1,0.1,1.7,870,pathogenic
2,2.6,2.7,870,pathogenic
0.1,0.6,0.2,870,pathogenic
0,0,0,870,pathogenic
0.5,0.1,0.5,870,pathogenic
0.1,0.3,1,870,pathogenic
0,0,0,17967,pathogenic
0.1,0.1,0.5,90,pathogenic
0.1,0.1,0.4,90,pathogenic
0.5,0.9,0.5,90,pathogenic
0.1,0.1,0.5,90,pathogenic
0.1,0.1,1.7,11460,pathogenic
0.1,0.4,0.5,11460,pathogenic
0.1,0.1,0.3,11460,pathogenic
0,0,0,4115,pathogenic
58.5,78.1,66.7,12442,pathogenic
0.1,0.1,0.2,12592,pathogenic
0.5,0.1,0.5,12592,pathogenic
0.1,0.3,0.2,12592,pathogenic
2.4,0.1,3.9,2216,pathogenic
0.9,1.4,0.5,12592,pathogenic
0.1,0.3,1,12592,pathogenic
0.1,0.1,0.4,12592,pathogenic
0,0,0,4006,pathogenic
0,0,0,4006,pathogenic
0,0,0,4006,pathogenic
0,0,0,4006,pathogenic
0.7,0.1,0.2,4006,pathogenic
0,0,0,6547,pathogenic
0.1,0.1,0.1,6547,pathogenic
0.9,1.7,1.2,6547,pathogenic
0.1,0.3,0.2,7606,benign
0.1,0.1,0.4,6547,pathogenic
0.3,1.7,2,6547,pathogenic
58.5,78.1,66.7,6547,pathogenic
0,0,0,6547,pathogenic
0,0,0,6547,pathogenic
58.5,78.1,66.7,6547,pathogenic
8.4,11.7,7.5,4286,pathogenic
0,0,0,6547,pathogenic
0.7,0.1,0.6,6547,pathogenic
0.1,0.1,0.3,6547,pathogenic
0.1,0.1,0.2,4341,pathogenic
0.1,0.1,0.2,4341,pathogenic
0,0,0,5218,pathogenic
0.1,1.5,0.9,6547,pathogenic
0,0,0,5218,pathogenic
0.3,1.7,2,5218,pathogenic
8.4,11.7,7.5,5218,pathogenic
0.1,0.3,0.2,5218,pathogenic
0.1,4.3,3.2,4116,pathogenic
0,0,0,11530,pathogenic
0,0,0,11530,pathogenic
0,0,0,11530,pathogenic
0.1,0.6,0.2,11530,pathogenic
0.1,1.5,0.9,11530,pathogenic
0.5,0.1,0.5,11530,pathogenic
0.1,0.3,0.2,6522,pathogenic
46.5,78.9,56.8,6522,pathogenic
2.3,8.3,9.4,1304,pathogenic
0.1,0.1,0.5,3603,pathogenic
58.5,78.1,66.7,6522,pathogenic
0,0,0,9490,pathogenic
0,0,0,9490,pathogenic
0,0,0,4439,pathogenic
0.1,0.3,1,11936,pathogenic
0.1,0.3,0.1,4439,pathogenic
7.8,0.8,0.1,17082,benign
0.5,0.1,0.1,4439,pathogenic
82.8,91.5,77.9,17082,pathogenic
0,0,0,14234,pathogenic
4.6,6.2,3.9,20249,pathogenic
0.1,1.5,0.9,14234,pathogenic
0,0,0,14234,pathogenic
0.1,0.6,0.2,12012,pathogenic
0,0,0,12012,pathogenic
0,0,0,11948,pathogenic
0.8,1.7,1,16513,pathogenic
49.8,67.3,57.1,7897,benign
0.5,0.8,0.1,7897,pathogenic
0.1,0.1,1.7,7897,pathogenic
0.1,0.1,0.1,7897,pathogenic
0.1,0.3,0.8,7897,pathogenic
1.5,0.1,0.7,7897,pathogenic
1.4,0.1,0.9,7897,pathogenic
0.5,0.9,0.5,12015,pathogenic
0.8,1.7,1,14537,pathogenic
0,0,0,14537,pathogenic
0,0,0,14537,pathogenic
0.1,0.1,0.2,14537,pathogenic
3,0.3,0.1,14377,pathogenic
0.8,1.7,1,14377,pathogenic
0,0,0,14377,pathogenic
0.1,0.1,0.5,14378,pathogenic
0.1,0.1,0.5,12877,pathogenic
0,0,0,12877,pathogenic
0.5,0.1,0.5,12877,pathogenic
0.1,0.1,0.2,2605,pathogenic
0.1,0.1,1.7,2605,pathogenic
0.1,0.1,0.5,2605,pathogenic
0.1,0.1,0.7,6298,pathogenic
5.7,5.8,4.9,6298,pathogenic
0.1,0.7,0,6298,pathogenic
0.1,0.3,0.2,2605,pathogenic
0.1,0.1,0.1,7603,pathogenic
0,0,0,7603,pathogenic
0.1,0.1,0.2,7603,pathogenic
0.5,0.1,0.5,7603,pathogenic
0.5,0.1,0.1,16243,pathogenic
0.6,0.1,1,16243,pathogenic
0,0,0,3344,pathogenic
58.5,78.1,66.7,17997,pathogenic
0,0,0,15968,pathogenic
66.4,71.2,60.6,15968,pathogenic
0.5,0.1,0.5,15968,pathogenic
0.5,0.8,0.1,15968,pathogenic
0.7,0.1,0.2,14341,pathogenic
58.5,78.1,66.7,12269,pathogenic
0,0,0,13829,pathogenic
0,0,0,13829,pathogenic
1.9,2.7,3.6,13829,pathogenic
0.1,0.1,1.7,13829,pathogenic
0,0,0,13829,pathogenic
0,0,0,13829,pathogenic
0,0,0,2518,pathogenic
0.1,1.5,0.9,6547,pathogenic
0.1,0.1,0.3,2518,pathogenic
0.1,0.3,1,2518,pathogenic
0.4,1.1,2.7,2518,pathogenic
0.1,0.1,0.1,2518,pathogenic
1.5,0.1,0.7,9580,pathogenic
0.5,0.1,0.5,15984,pathogenic
0.1,0.1,0.1,15984,pathogenic
5.7,0.1,1.9,15984,pathogenic
1.7,1.7,3.4,13281,pathogenic
58.5,78.1,66.7,13281,pathogenic
0.1,0.1,1.7,13281,pathogenic
0,0,0,443,pathogenic
0.5,0.8,0.1,443,pathogenic
0,0,0,443,pathogenic
0,0,0,12605,pathogenic
46.5,78.9,56.8,12605,pathogenic
0.5,0.1,0.5,12605,pathogenic
0.1,0.1,0.4,12605,pathogenic
1.4,0.1,0.9,16512,pathogenic
0,0,0,16512,pathogenic
0.5,0.1,0.1,16400,pathogenic
0.8,1.7,1,16400,pathogenic
82.8,91.5,77.9,16400,pathogenic
0.5,0.1,0.1,16400,pathogenic
0.1,0.1,0.5,16400,pathogenic
0.1,0.3,1,16400,pathogenic
2.8,0.1,3.6,16400,pathogenic
58.5,78.1,66.7,16400,pathogenic
2.8,0.1,3.6,16400,pathogenic
0.9,1.7,1.2,3007,pathogenic
0.1,0.1,1.7,3331,pathogenic
0,0,0,17642,pathogenic
0.1,0.3,0.2,17642,pathogenic
0.7,0.1,0.6,17642,pathogenic
0.5,0.6,0.2,16636,pathogenic
1.4,0.1,0.9,16636,benign
49.8,67.3,57.1,16636,pathogenic
0.1,4.3,3.2,16636,pathogenic
0,0,0,16915,pathogenic
0.1,1.8,0.7,10593,pathogenic
0.1,0.1,0.8,449,pathogenic
0.1,0.1,0.5,449,pathogenic
0,0,0,449,pathogenic
0.1,0.1,0.5,449,pathogenic
0,0,0,14263,pathogenic
0.5,0.1,0.5,8512,pathogenic
0.1,0.1,0.5,13444,pathogenic
0.1,0.1,0.4,28862,benign
0.5,0.8,0.1,28862,benign
0.1,1.5,0.9,28862,benign
0,0,0,967,pathogenic
0.1,0.1,0.5,967,pathogenic
0.1,0.4,0.5,967,pathogenic
0,0,0,967,pathogenic
0.1,0.1,0.1,967,pathogenic
82.8,91.5,77.9,15999,pathogenic
5.7,0.1,1.9,28862,pathogenic
0,0,0,28862,pathogenic
0.1,0.1,1.7,15999,pathogenic
0,0,0,28862,pathogenic
0,0,0,28862,pathogenic
0.5,0.9,0.5,15999,pathogenic
0,0,0,18121,pathogenic
1.4,0.1,0.9,18121,pathogenic
0,0,0,28862,pathogenic
5.7,0.1,1.9,4236,pathogenic
0,0,0,28862,pathogenic
0,0,0,28862,pathogenic
0.1,0.3,1,2073,pathogenic
0.1,0.3,1,28862,pathogenic
0,0,0,28862,pathogenic
0.1,0.3,1,28862,pathogenic
4.2,1.2,0.5,6547,benign
0.1,0.1,1.7,28862,pathogenic
0.5,0.1,0.5,2073,pathogenic
3,0.3,0.1,17995,benign
0.1,4.3,3.2,28862,pathogenic
1.5,0.1,0.7,1101,benign
0.1,0.3,0.2,1388,pathogenic
0.5,0.1,0.1,1388,pathogenic
2.3,8.3,9.4,1101,pathogenic
0,0,0,1101,pathogenic
1.5,0.1,0.7,1101,pathogenic
1.5,0.1,0.7,1101,pathogenic
49.8,67.3,57.1,18618,pathogenic
0.1,0.3,0.2,4122,benign
0.1,0.1,0.5,1388,pathogenic
0.1,0.1,0.4,30539,benign
5.7,0.1,1.9,1101,pathogenic
4.6,6.2,3.9,7720,pathogenic
0.9,1.7,1.2,1388,pathogenic
0,0,0,1101,pathogenic
0.1,0.1,0.5,1101,pathogenic
3,0.3,0.1,1388,pathogenic
1.5,0.1,0.7,1101,pathogenic
0.1,0.1,1.7,1388,pathogenic
0,0,0,1101,pathogenic
49.8,67.3,57.1,1101,benign
0.5,0.1,0.5,1101,pathogenic
0.1,0.1,0.5,1101,pathogenic
0,0,0,1101,pathogenic
0.5,0.8,0.1,1388,pathogenic
0,0,0,1101,pathogenic
82.8,91.5,77.9,1665,pathogenic
59,72.3,58.8,12403,benign
0.3,1.7,2,1101,pathogenic
0.7,0.8,0.4,1101,pathogenic
0,0,0,1101,pathogenic
2.3,8.3,9.4,868,pathogenic
0,0,0,1101,pathogenic
0.1,0.1,1.7,1388,pathogenic
60.3,75.9,68.2,1101,benign
0.1,1.1,0.4,3356,pathogenic
0.1,1.5,0.9,29426,pathogenic
0,0,0,1101,pathogenic
0,0,0,1101,pathogenic
0,0,0,1101,pathogenic
0.1,0.1,0.2,29426,pathogenic
0.5,0.1,0.5,1552,pathogenic
0.1,0.3,0.8,1101,pathogenic
0.6,0.9,0.5,24464,pathogenic
0.5,0.8,0.1,24464,pathogenic
0,0,0,1101,pathogenic
0.1,0.1,1.7,6081,pathogenic
0.1,0.1,0.2,6081,pathogenic
0,0,0,1101,pathogenic
0.1,4.3,3.2,1101,pathogenic
1.5,0.1,0.7,1513,benign
0.1,0.3,1,1101,pathogenic
5.7,0.1,1.9,1101,pathogenic
0,0,0,1100,pathogenic
0.1,0.1,2.3,1101,pathogenic
1.4,0.1,0.9,1101,pathogenic
0.5,0.1,0.5,868,pathogenic
0.1,0.1,0,1101,benign
0,0,0,1101,pathogenic
0.5,0.8,0.1,6081,pathogenic
0.1,0.1,0.2,6081,pathogenic
0,0,0,1101,pathogenic
0.1,0.1,1.7,18286,pathogenic
1.5,0.1,0.7,1101,pathogenic
0.5,0.1,0.5,26527,pathogenic
0.1,0.1,0.5,1101,pathogenic
46.5,78.9,56.8,26527,pathogenic
0,0,0,1101,pathogenic
2.8,0.1,3.6,26527,pathogenic
1.4,0.1,0.9,16873,pathogenic
0,0,0,16873,pathogenic
5.7,0.1,1.9,26853,benign
0.1,0.3,1,1101,benign
0.3,1.7,2,1101,pathogenic
1.4,0.1,0.9,1101,pathogenic
8.4,11.7,7.5,23161,pathogenic
0.1,0.1,0.3,23161,pathogenic
0.6,0.9,0.5,4177,pathogenic
0,0,0,1101,pathogenic
2.4,0.1,3.9,4177,pathogenic
0,0,0,1101,pathogenic
49.8,67.3,57.1,4177,pathogenic
0,0,0,1101,pathogenic
0.5,0.1,0.1,1101,pathogenic
0.1,0.1,0.8,4177,pathogenic
1.4,0.1,0.9,1101,benign
0.1,0.1,0,4177,pathogenic
0.1,0.3,1,4177,pathogenic
0.1,0.1,0.4,4177,pathogenic
59,72.3,58.8,4177,pathogenic
0.1,0.3,1,4177,pathogenic
0,0,0,4177,pathogenic
0.9,1.4,0.5,4177,pathogenic
0.5,0.9,0.5,4177,pathogenic
0.4,1.1,2.7,4177,pathogenic
0.1,0.3,0.1,4177,pathogenic
0.1,0.1,0.8,4177,pathogenic
58.5,78.1,66.7,8996,pathogenic
0.1,0.1,0.5,15597,pathogenic
0,0,0,18746,pathogenic
0,0,0,1101,pathogenic
0.1,0.1,0.2,18746,pathogenic
0.5,0.8,0.1,18746,pathogenic
0.1,0.1,0.5,13446,pathogenic
0,0,0,17646,pathogenic
0.6,0.9,0.5,13446,pathogenic
0,0,0,18640,pathogenic
0,0,0,18640,pathogenic
0.1,1.1,0.4,18640,pathogenic
0,0,0,1101,pathogenic
0,0,0,1101,pathogenic
0,0,0,18021,pathogenic
0,0,0,20474,pathogenic
1.9,2.7,3.6,1101,pathogenic
0.1,0.3,1,6283,pathogenic
1.4,0.1,0.9,1101,pathogenic
0.5,0.1,0.1,15710,pathogenic
0.1,0.1,0.3,1101,pathogenic
2.3,8.3,9.4,15710,pathogenic
1.4,0.1,0.9,15710,pathogenic
58.5,78.1,66.7,15710,pathogenic
0,0,0,1101,pathogenic
1.7,1.7,3.4,18294,pathogenic
0.9,1.7,1.2,17082,pathogenic
0,0,0,1101,pathogenic
0.4,1.1,2.7,17082,pathogenic
0.1,4.3,3.2,17082,pathogenic
0.4,1.1,2.7,1101,pathogenic
4.2,1.2,0.5,13733,pathogenic
58.5,78.1,66.7,13733,pathogenic
58.5,78.1,66.7,13733,pathogenic
0,0,0,13733,pathogenic
58.5,78.1,66.7,13733,pathogenic
1.5,0.1,0.7,1101,pathogenic
0,0,0,1101,pathogenic
0.1,0.1,0.1,1101,pathogenic
49.8,67.3,57.1,1101,pathogenic
0,0,0,1101,pathogenic
0,0,0,1101,pathogenic
0,0,0,1092,pathogenic
0.1,0.1,0.3,1092,pathogenic
4.6,6.2,3.9,19194,benign
0.3,1.7,2,8818,pathogenic
5.7,0.1,1.9,8818,pathogenic
0.1,0.3,0.2,8818,pathogenic
0.5,0.1,0.1,8818,pathogenic
2.3,8.3,9.4,1101,pathogenic
2.4,0.1,3.9,8818,pathogenic
0,0,0,866,pathogenic
0,0,0,1101,pathogenic
0.7,0.1,0.2,1101,pathogenic
0,0,0,12597,pathogenic
0.1,0.3,0.2,1101,pathogenic
2,2.6,2.7,1101,pathogenic
0,0,0,13356,pathogenic
0,0,0,1101,pathogenic
0.1,0.1,1.7,8140,pathogenic
0,0,0,1101,pathogenic
5.7,0.1,1.9,13875,pathogenic
0,0,0,13875,pathogenic
4.6,6.2,3.9,23791,benign
0,0,0,1101,pathogenic
0,0,0,1101,pathogenic
49.8,67.3,57.1,7527,pathogenic
0.1,0.1,1.7,7527,pathogenic
0,0,0,11582,pathogenic
0,0,0,1101,pathogenic
0,0,0,5163,pathogenic
0,0,0,15464,pathogenic
0,0,0,2584,pathogenic
82.8,91.5,77.9,2584,pathogenic
0.1,0.1,1.7,1101,pathogenic
0.1,0.1,2.3,1101,pathogenic
5.7,0.1,1.9,1101,pathogenic
0.1,0.3,0.2,11571,pathogenic
49.8,67.3,57.1,1101,pathogenic
0,0,0,1101,pathogenic
0.1,0.1,0.1,1101,pathogenic
0,0,0,1101,pathogenic
0.5,0.8,0.1,11247,pathogenic
7.8,0.8,0.1,11247,pathogenic
0.1,0.1,0.5,9386,pathogenic
0.1,0.3,0.2,15492,pathogenic
0.5,0.1,0.5,15492,pathogenic
8.4,11.7,7.5,15492,pathogenic
0.1,0.3,1,16882,pathogenic
0.8,1.7,1,1101,pathogenic
0.3,1.7,2,166,pathogenic
2.3,8.3,9.4,1101,pathogenic
0,0,0,1101,pathogenic
0.1,0.3,0.2,87,pathogenic
0,0,0,1101,pathogenic
0.1,0.1,0.5,87,pathogenic
4.2,1.2,0.5,87,pathogenic
0.1,0.1,1.7,87,pathogenic
0.5,0.1,0.1,1101,pathogenic
0,0,0,1101,pathogenic
0,0,0,3497,pathogenic
49.8,67.3,57.1,3497,pathogenic
5.7,0.1,1.9,1101,pathogenic
0,0,0,10914,pathogenic
0.1,0.1,1.7,1101,pathogenic
0.1,0.1,0.5,1101,pathogenic
0,0,0,12340,pathogenic
0,0,0,12340,pathogenic
8.4,11.7,7.5,12340,pathogenic
0,0,0,12340,pathogenic
49.8,67.3,57.1,1101,pathogenic
0.5,0.1,0.1,12340,pathogenic
0,0,0,1101,pathogenic
0.1,0.1,0.4,1101,pathogenic
5.7,0.1,1.9,6243,pathogenic
0.5,0.1,0.1,23157,pathogenic
0,0,0,1101,pathogenic
0.1,1.8,0.7,1101,pathogenic
0,0,0,1101,pathogenic
0,0,0,1101,pathogenic
0.8,1.7,1,1101,pathogenic
0.1,0.1,0.5,10004,pathogenic
5.7,0.1,1.9,2895,pathogenic
0.1,0.1,0.2,2895,pathogenic
0,0,0,2895,pathogenic
0.1,0.1,1.7,2895,pathogenic
5.7,0.1,1.9,2895,pathogenic
0,0,0,1101,pathogenic
0,0,0,1101,pathogenic
2.8,0.1,3.6,12399,pathogenic
0.1,1.5,0.9,12399,pathogenic
4.6,6.2,3.9,1101,benign
2.8,0.1,3.6,12399,pathogenic
0,0,0,1101,pathogenic
0.1,1.5,0.9,4512,pathogenic
0.1,0.1,0.5,4512,pathogenic
0,0,0,1101,pathogenic
0.5,0.8,0.1,4512,pathogenic
0.1,0.1,0.5,8515,benign
0,0,0,1101,pathogenic
0.1,0.1,0.2,1366,pathogenic
1.4,0.1,0.9,1366,pathogenic
5.7,0.1,1.9,1366,pathogenic
0,0,0,1101,pathogenic
0.1,0.3,1,1366,pathogenic
2.3,8.3,9.4,1101,pathogenic
0.1,0.1,0.2,1366,pathogenic
0,0,0,1101,pathogenic
0.6,0.9,0.5,1366,pathogenic
1.4,0.1,0.9,1101,benign
0.1,0.4,0.1,1101,pathogenic
0.1,0.3,0.2,1101,benign
0.5,0.8,0.1,1101,benign
0,0,0,1101,pathogenic
0,0,0,1101,pathogenic
0.1,0.1,0.5,11067,pathogenic
1.4,0.1,0.9,11067,pathogenic
0.5,0.1,0.5,11067,pathogenic
0,0,0,1101,pathogenic
0,0,0,1101,pathogenic
0,0,0,10808,pathogenic
0.7,0.1,0.2,10808,pathogenic
0,0,0,10808,pathogenic
0,0,0,11051,pathogenic
0,0,0,1101,pathogenic
0,0,0,11051,pathogenic
0.1,0.1,0.8,11051,pathogenic
0.1,4.3,3.2,11051,pathogenic
0.1,0.1,1.7,1101,pathogenic
0.6,0.9,0.5,4510,pathogenic
1.5,0.1,0.7,2897,pathogenic
0.1,0.1,0.2,1101,pathogenic
59,72.3,58.8,1101,pathogenic
0,0,0,7975,pathogenic
0,0,0,1101,pathogenic
0,0,0,10604,pathogenic
0.1,1.5,0.9,11233,pathogenic
0.5,0.8,0.1,11233,pathogenic
0.1,0.1,0.2,11233,pathogenic
0.1,0.1,0.3,11233,pathogenic
1.3,0.1,1.3,11233,pathogenic
0.1,4.3,3.2,11233,pathogenic
0.1,1.5,0.8,1101,pathogenic
0,0,0,1101,pathogenic
0.4,1.1,2.7,1101,pathogenic
0,0,0,1101,pathogenic
49.8,67.3,57.1,341,pathogenic
0,0,0,341,pathogenic
59,72.3,58.8,1101,pathogenic
0.1,0.3,1,341,pathogenic
1.9,2.7,3.6,341,pathogenic
1.4,0.1,0.9,341,pathogenic
0.8,1.7,1,1101,pathogenic
0.1,0.1,0.4,1101,pathogenic
0,0,0,341,pathogenic
0.8,1.7,1,1101,pathogenic
0.1,0.3,1,341,pathogenic
0.1,0.4,0.5,2973,pathogenic
0.1,0.1,1.7,10983,pathogenic
0.1,0.6,0.2,10985,pathogenic
0,0,0,1101,pathogenic
0,0,0,1101,pathogenic
2,2.6,2.7,10985,pathogenic
0.1,0.3,1,11448,pathogenic
0.1,0.1,0.2,11448,pathogenic
0.1,0.1,0.3,15465,pathogenic
4.6,6.2,3.9,1101,pathogenic
0,0,0,1101,pathogenic
2,2.6,2.7,2037,pathogenic
0,0,0,2037,pathogenic
0.1,0.1,0.2,10591,pathogenic
5.7,0.1,1.9,10591,pathogenic
2.8,0.1,3.6,10591,pathogenic
0.1,0.3,0.2,10591,pathogenic
0.8,1.7,1,10591,pathogenic
0.5,0.9,0.5,1101,pathogenic
8.4,11.7,7.5,1101,benign
4.6,6.2,3.9,10591,pathogenic
0.8,1.7,1,10591,pathogenic
1.1,0.1,0.3,10591,pathogenic
2.1,5.9,1.7,1101,pathogenic
58.5,78.1,66.7,1101,pathogenic
0.1,0.1,0.5,10591,pathogenic
0.1,0.1,1.7,10591,pathogenic
0,0,0,1101,pathogenic
0.4,1.1,2.7,10591,pathogenic
4.6,6.2,3.9,10591,pathogenic
0,0,0,9181,pathogenic
0,0,0,9181,pathogenic
0,0,0,1101,pathogenic
0.1,1.5,0.8,9181,pathogenic
0.9,1.7,1.2,379,pathogenic
1.4,0.1,0.9,1101,pathogenic
0,0,0,904,pathogenic
0.1,0.1,2.3,1101,pathogenic
0,0,0,1101,pathogenic
